Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
3,12,2,-1,1,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,13,2,0,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2,13,2,0,0,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
3,13,2,0,1,0.08912137265991493,-0.2765957446808511,-0.365717117340766
4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
1,13,2,1,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,12,1,1,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
1,13,1,1,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2,13,1,0,1,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
3,13,1,1,1,0.60311992596561,0.06614887212456799,-0.536971053841042
4,13,1,0,1,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
1,13,1,1,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,-1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,1,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,1,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,1,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,1,1,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,0,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,0,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2,15,1,0,0,-0.006251190702991072,-0.22413793103448276,-0.2178867403314917
3,15,1,0,0,0.3196456138392138,-0.055574555403556714,-0.3752201692427705
4,15,1,0,0,0.2743811485331701,-0.05196220930232548,-0.32634335783549556
1,14,1,0,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
1,14,1,1,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
1,15,1,1,0,0.08377624471732714,-0.15350485225520716,-0.2372810969725343
2,15,1,0,0,-0.006251190702991072,-0.22413793103448276,-0.2178867403314917
3,15,1,0,0,0.3196456138392138,-0.055574555403556714,-0.3752201692427705
4,15,1,0,0,0.2743811485331701,-0.05196220930232548,-0.32634335783549556
1,14,1,0,0,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
1,14,1,0,1,0.12591618012815775,0.09292243185642968,-0.032993748271728074
2,14,1,0,0,-0.04346566212691977,-0.22413793103448276,-0.180672268907563
3,14,1,0,0,0.5423495913804981,0.037222478424138616,-0.5051271129563595
4,14,1,0,0,0.23332354733065785,-0.05196220930232548,-0.28528575663298333
1,15,1,1,1,0.08377624471732714,-0.15350485225520716,-0.2372810969725343
2,15,1,0,0,-0.006251190702991072,-0.22413793103448276,-0.2178867403314917
3,15,1,0,1,0.3196456138392138,-0.055574555403556714,-0.3752201692427705
4,15,1,0,0,0.2743811485331701,-0.05196220930232548,-0.32634335783549556
1,15,1,1,0,0.08377624471732714,-0.15350485225520716,-0.2372810969725343
2,15,1,0,0,-0.006251190702991072,-0.22413793103448276,-0.2178867403314917
3,15,1,0,1,0.3196456138392138,-0.055574555403556714,-0.3752201692427705
4,15,1,0,0,0.2743811485331701,-0.05196220930232548,-0.32634335783549556
1,15,1,-1,1,0.08377624471732714,-0.15350485225520716,-0.2372810969725343
2,15,1,0,0,-0.006251190702991072,-0.22413793103448276,-0.2178867403314917
3,15,1,0,0,0.3196456138392138,-0.055574555403556714,-0.3752201692427705
4,15,1,0,0,0.2743811485331701,-0.05196220930232548,-0.32634335783549556
1,15,1,1,0,0.08377624471732714,-0.15350485225520716,-0.2372810969725343
2,8,2,0,0,0.16700887509177798,-0.22413793103448276,-0.39114680612626074
3,8,2,0,0,0.13376199801008365,-0.41751865156120477,-0.5512806495712884
4,8,2,0,0,0.18801652892561982,-0.14429175475687106,-0.3323082836824909
1,8,2,0,0,0.0390479613603833,0.04480207061968505,0.005754109259301754
2,8,2,0,0,0.16700887509177798,-0.22413793103448276,-0.39114680612626074
3,8,2,0,0,0.13376199801008365,-0.41751865156120477,-0.5512806495712884
4,8,2,0,0,0.18801652892561982,-0.14429175475687106,-0.3323082836824909
1,8,2,0,0,0.0390479613603833,0.04480207061968505,0.005754109259301754
2,8,2,0,0,0.16700887509177798,-0.22413793103448276,-0.39114680612626074
3,8,2,0,0,0.13376199801008365,-0.41751865156120477,-0.5512806495712884
4,8,2,0,0,0.18801652892561982,-0.14429175475687106,-0.3323082836824909
1,8,2,-1,0,0.0390479613603833,0.04480207061968505,0.005754109259301754
2,8,2,0,0,0.16700887509177798,-0.22413793103448276,-0.39114680612626074
3,8,2,0,0,0.13376199801008365,-0.41751865156120477,-0.5512806495712884
4,8,2,0,0,0.18801652892561982,-0.14429175475687106,-0.3323082836824909
1,8,2,0,0,0.0390479613603833,0.04480207061968505,0.005754109259301754
2,8,2,0,0,0.16700887509177798,-0.22413793103448276,-0.39114680612626074
3,8,2,0,0,0.13376199801008365,-0.41751865156120477,-0.5512806495712884
4,8,2,0,0,0.18801652892561982,-0.14429175475687106,-0.3323082836824909
1,9,2,1,0,0.04865300420045772,-0.06043183956691686,-0.10908484376737458
2,9,2,0,0,0.2037369266458301,-0.22413793103448276,-0.42787485768031286
3,9,2,0,0,0.2929663665174893,-0.2765957446808511,-0.5695621111983403
4,9,2,0,0,0.18214067485912144,-0.14429175475687106,-0.3264324296159925
1,9,2,1,0,0.04865300420045772,-0.06043183956691686,-0.10908484376737458
2,9,2,0,0,0.2037369266458301,-0.22413793103448276,-0.42787485768031286
3,9,2,0,0,0.2929663665174893,-0.2765957446808511,-0.5695621111983403
4,9,2,0,0,0.18214067485912144,-0.14429175475687106,-0.3264324296159925
1,9,2,0,0,0.04865300420045772,-0.06043183956691686,-0.10908484376737458
2,9,2,0,0,0.2037369266458301,-0.22413793103448276,-0.42787485768031286
3,9,2,0,0,0.2929663665174893,-0.2765957446808511,-0.5695621111983403
4,9,2,0,0,0.18214067485912144,-0.14429175475687106,-0.3264324296159925
1,9,2,0,0,0.04865300420045772,-0.06043183956691686,-0.10908484376737458
2,9,2,0,0,0.2037369266458301,-0.22413793103448276,-0.42787485768031286
3,9,2,0,0,0.2929663665174893,-0.2765957446808511,-0.5695621111983403
4,9,2,0,0,0.18214067485912144,-0.14429175475687106,-0.3264324296159925
1,9,2,1,0,0.04865300420045772,-0.06043183956691686,-0.10908484376737458
2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,13,2,1,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2,13,2,0,1,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
3,13,2,0,1,0.08912137265991493,-0.2765957446808511,-0.365717117340766
4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,1,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,1,1,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,1,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,1,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,-1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,0,1,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
3,12,2,1,1,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
1,12,2,1,1,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,1,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
1,10,1,0,0,0.025936481012357848,-0.27419166094016373,-0.3001281419525216
2,10,1,0,0,-0.0005810521010050085,-0.22413793103448276,-0.22355687893347775
3,10,1,0,0,0.4355340370470922,-0.055574555403556714,-0.4911085924506489
4,10,1,0,0,0.13171804093805872,-0.17452528269682094,-0.30624332363487966
1,10,1,1,0,0.025936481012357848,-0.27419166094016373,-0.3001281419525216
2,10,1,0,0,-0.0005810521010050085,-0.22413793103448276,-0.22355687893347775
3,10,1,0,0,0.4355340370470922,-0.055574555403556714,-0.4911085924506489
4,10,1,0,0,0.13171804093805872,-0.17452528269682094,-0.30624332363487966
1,10,1,1,0,0.025936481012357848,-0.27419166094016373,-0.3001281419525216
2,15,2,0,0,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,0,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,0,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,1,0,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,1,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
4,15,2,0,0,0.1914507360819015,-0.14429175475687106,-0.33574249083877256
1,15,2,-1,1,-0.5406433777415613,-0.09474984023136662,0.4458935375101947
2,15,2,0,1,-0.27488210128345436,-0.33999999999999997,-0.06511789871654561
3,15,2,0,0,-0.08639101361962548,-0.2765957446808511,-0.1902047310612256
