Year,Provider,Quarter,RiskFactor,Regionality,Treatment,Churn,CATE(1 vs 0),CATE(1 vs -1),CATE(0 vs -1)
2021,28,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2022,28,1,10,0,0,0,-0.00925330210833103,-0.3136285254762814,-0.30437522336795036
2022,28,2,10,0,0,0,0.07474630714171165,-0.3642320981770524,-0.438978405318764
2022,28,3,10,0,0,0,0.09987578863326302,-0.3608161317265244,-0.4606919203597874
2022,28,4,10,0,0,0,0.3471794564896343,-0.07831325301204817,-0.42549270950168244
2023,28,1,9,0,1,0,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2023,28,2,9,0,0,0,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
2023,28,3,9,0,0,0,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
2023,28,4,9,0,0,0,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
2024,28,1,9,0,0,0,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2024,28,2,9,0,0,0,0.19300098075150846,-0.12581685830093475,-0.3188178390524432
2024,28,3,9,0,0,0,-0.05224759044497479,-0.44854737985338045,-0.39629978940840566
2024,28,4,9,0,0,0,0.19880769282594515,-0.07831325301204817,-0.2771209458379933
2025,28,1,9,0,1,0,-0.22820538262041784,-0.25393109172650213,-0.025725709106084294
2016,29,2,14,2,0,0,-0.02362405641988874,-0.22413793103448276,-0.20051387461459402
2016,29,3,14,2,0,0,0.16182031227726387,-0.10704787234042551,-0.26886818461768935
2016,29,4,14,2,0,0,0.17399555637844843,-0.14429175475687106,-0.3182873111353195
2017,29,1,13,2,0,1,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2017,29,2,13,2,0,0,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
2017,29,3,13,2,0,0,0.08912137265991493,-0.2765957446808511,-0.365717117340766
2017,29,4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
2018,29,1,13,2,0,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2018,29,2,13,2,0,0,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
2018,29,3,13,2,0,0,0.08912137265991493,-0.2765957446808511,-0.365717117340766
2018,29,4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
2019,29,1,14,2,-1,0,-0.03355104409736165,0.15398522839158157,0.18753627248894322
2019,29,2,14,2,0,0,-0.02362405641988874,-0.22413793103448276,-0.20051387461459402
2019,29,3,14,2,0,0,0.16182031227726387,-0.10704787234042551,-0.26886818461768935
2019,29,4,14,2,0,0,0.17399555637844843,-0.14429175475687106,-0.3182873111353195
2020,29,1,13,2,0,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2020,29,2,13,2,0,0,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
2020,29,3,13,2,0,0,0.08912137265991493,-0.2765957446808511,-0.365717117340766
2020,29,4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
2021,29,1,13,2,1,1,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2021,29,2,13,2,0,0,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
2021,29,3,13,2,0,0,0.08912137265991493,-0.2765957446808511,-0.365717117340766
2021,29,4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
2022,29,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2022,29,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2022,29,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2022,29,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2023,29,1,0,2,1,0,-0.4366881648517009,-0.15899367130685044,0.2776944935448505
2023,29,2,0,2,0,0,0.09974699583605995,-0.22413793103448276,-0.3238849268705427
2023,29,3,0,2,0,0,0.19297460967396296,-0.2765957446808511,-0.46957035435481403
2023,29,4,0,2,0,0,0.03640467078795015,-0.2349131586694142,-0.2713178294573644
2024,29,1,12,2,1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2024,29,2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2024,29,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2024,29,4,12,2,1,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2025,29,1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2016,30,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2016,30,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2016,30,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2017,30,1,11,1,1,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2017,30,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2017,30,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2017,30,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2018,30,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2018,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2018,30,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2018,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2019,30,1,12,1,-1,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2019,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2019,30,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2019,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2020,30,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2020,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2020,30,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2020,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2021,30,1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2021,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2021,30,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2021,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2022,30,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2022,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2022,30,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2022,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2023,30,1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2023,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2023,30,3,12,1,0,1,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2023,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2024,30,1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2024,30,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2024,30,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2024,30,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2025,30,1,12,1,1,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2016,31,2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2016,31,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2016,31,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2017,31,1,11,2,1,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2017,31,2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2017,31,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2017,31,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2018,31,1,11,2,0,0,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2018,31,2,11,2,0,1,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2018,31,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2018,31,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2019,31,1,11,2,-1,1,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2019,31,2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2019,31,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2019,31,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2020,31,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2020,31,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2020,31,3,12,2,0,1,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2020,31,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2021,31,1,11,2,0,1,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2021,31,2,11,2,0,0,0.0737255539821654,-0.22413793103448276,-0.29786348501664817
2021,31,3,11,2,0,0,0.07258353533715134,-0.4175186515612048,-0.49010218689835616
2021,31,4,11,2,0,0,0.1061074795021141,-0.09734355500089145,-0.20345103450300556
2022,31,1,12,2,0,1,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2022,31,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2022,31,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2022,31,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2023,31,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2023,31,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2023,31,3,12,2,-1,1,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2023,31,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2024,31,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2024,31,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2024,31,3,12,2,1,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2024,31,4,12,2,1,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2025,31,1,11,2,1,1,-0.07994685183412006,-0.026300234913171322,0.05364661692094874
2016,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2016,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2016,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2017,32,1,12,2,1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2017,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2017,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2017,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2018,32,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2018,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2018,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2018,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2019,32,1,12,2,-1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2019,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2019,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2019,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2020,32,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2020,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2020,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2020,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2021,32,1,12,2,1,1,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2021,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2021,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2021,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2022,32,1,12,2,0,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2022,32,2,12,2,0,0,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2022,32,3,12,2,0,0,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2022,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2023,32,1,12,2,1,0,-0.022594278564517734,0.2154666480849049,0.23806092664942263
2023,32,2,12,2,0,1,-0.0019969355478640094,-0.22413793103448276,-0.22214099548661875
2023,32,3,12,2,-1,1,0.09884028766183028,-0.5669279469400061,-0.6657682346018364
2023,32,4,12,2,0,0,0.06487827353282377,-0.269889840881273,-0.3347681144140967
2024,32,1,13,2,0,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2024,32,2,13,2,0,0,-0.19238226859689736,-0.33999999999999997,-0.14761773140310264
2024,32,3,13,2,0,1,0.08912137265991493,-0.2765957446808511,-0.365717117340766
2024,32,4,13,2,0,0,0.19073329984932194,-0.14429175475687106,-0.335025054606193
2025,32,1,13,2,1,0,-0.052462212653303614,-0.13912918017978457,-0.08666696752648095
2016,33,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2016,33,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2016,33,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2017,33,1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2017,33,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2017,33,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2017,33,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2018,33,1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2018,33,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2018,33,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2018,33,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2019,33,1,11,1,0,0,0.05495192819211098,-0.2964119550010546,-0.3513638831931656
2019,33,2,11,1,0,0,0.1408570083413047,-0.22413793103448276,-0.3649949393757875
2019,33,3,11,1,0,0,0.2848195056627071,-0.15574994666097708,-0.44056945232368416
2019,33,4,11,1,0,0,0.24713839485121564,-0.05196220930232548,-0.2991006041535411
2020,33,1,12,1,0,1,0.09679673862617699,0.11879947067491836,0.02200273204874137
2020,33,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2020,33,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2020,33,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2021,33,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2021,33,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2021,33,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2021,33,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2022,33,1,12,1,0,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2022,33,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2022,33,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2022,33,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2023,33,1,12,1,1,0,0.09679673862617699,0.11879947067491836,0.02200273204874137
2023,33,2,12,1,0,0,-0.07381104706302186,-0.38732394366197187,-0.31351289659895
2023,33,3,12,1,0,0,0.6335580711154193,0.1642734509130639,-0.4692846202023554
2023,33,4,12,1,0,0,0.14571277540711253,-0.17452528269682094,-0.32023805810393347
2024,33,1,13,1,1,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2024,33,2,13,1,0,1,-0.05025822767937027,-0.22413793103448276,-0.1738797033551125
2024,33,3,13,1,1,1,0.60311992596561,0.06614887212456799,-0.536971053841042
2024,33,4,13,1,0,1,0.027846893342939827,-0.11579021869912944,-0.14363711204206925
2025,33,1,13,1,1,1,0.0789484172886738,-0.2497368572958345,-0.3286852745845083
2016,34,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2016,34,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2016,34,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2017,34,1,11,0,1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2017,34,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2017,34,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2017,34,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2018,34,1,11,0,-1,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2018,34,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2018,34,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2018,34,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2019,34,1,11,0,0,1,0.3082396542961632,0.2663907091511747,-0.04184894514498849
2019,34,2,11,0,0,1,0.14972239721087915,-0.12581685830093475,-0.2755392555118139
2019,34,3,11,0,0,1,0.3241296181305793,-0.028773692623886737,-0.352903310754466
2019,34,4,11,0,0,1,0.2800872120656032,-0.07831325301204817,-0.3584004650776514
2020,34,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2020,34,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2020,34,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2020,34,4,12,0,0,1,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2021,34,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2021,34,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2021,34,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2021,34,4,12,0,0,1,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2022,34,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2022,34,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2022,34,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2022,34,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2023,34,1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2023,34,2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2023,34,3,13,0,0,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2023,34,4,13,0,0,0,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2024,34,1,13,0,1,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2024,34,2,13,0,0,1,0.16844943140808122,-0.1795622728342442,-0.3480117042423254
2024,34,3,13,0,1,1,0.07108730538156333,-0.3070050761421319,-0.37809238152369523
2024,34,4,13,0,1,1,0.4424279537758469,0.022388059701492602,-0.4200398940743543
2025,34,1,13,0,0,1,0.05362984944176097,0.33104019536369045,0.2774103459219295
2016,35,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2016,35,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2016,35,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2017,35,1,12,0,1,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2017,35,2,12,0,0,1,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2017,35,3,12,0,0,1,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2017,35,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2018,35,1,12,0,0,1,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2018,35,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2018,35,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2018,35,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2019,35,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2019,35,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
2019,35,3,12,0,0,0,0.4414761232759629,-0.028773692623886737,-0.47024981589984965
2019,35,4,12,0,0,0,0.2856084106867695,-0.17289719626168226,-0.45850560694845177
2020,35,1,12,0,0,0,0.12557724252491687,-0.07683639562157951,-0.20241363814649638
2020,35,2,12,0,0,0,0.11093136482450178,-0.12581685830093475,-0.23674822312543653
