,Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment,QuarterInt,ACR_next,treatment,CATE,Avg_ACR_Other_Providers
1129,2019,BKK Merck,3,22968,1.4,0.8381594330470611,betriebsbezogen,22925.0,1.4,-0.001875681570338,0,3,1.4,0,-0.002441417855001,0.9757777777777776
1130,2019,BKK Merck,4,23199,1.4,0.8381594330470611,betriebsbezogen,22968.0,1.4,-0.0100574712643678,0,4,1.4,0,-0.006536383079662,0.9757777777777776
1131,2020,BKK Merck,1,23262,1.4,0.8404237795274397,betriebsbezogen,23199.0,1.4,-0.0027156342945816,0,1,1.4,0,-0.0041269252914178,1.034111111111111
1132,2020,BKK Merck,2,23308,1.4,0.8404237795274397,betriebsbezogen,23262.0,1.4,-0.0019774739919181,0,2,1.4,0,0.0040345253374251,1.0496666666666667
1133,2020,BKK Merck,3,23297,1.4,0.8404237795274397,betriebsbezogen,23308.0,1.4,0.0004719409644757,0,3,1.4,0,-0.0033174468883495,1.0596666666666663
1134,2020,BKK Merck,4,23488,1.4,0.8404237795274397,betriebsbezogen,23297.0,1.4,-0.0081984804910503,0,4,1.4,0,-0.0058156381313169,1.0596666666666663
1135,2021,BKK Merck,1,23475,1.4,0.83,betriebsbezogen,23488.0,1.4,0.0005534741144414,0,1,1.4,0,-0.0033306776137839,1.2065555555555554
1136,2021,BKK Merck,2,23565,1.4,0.83,betriebsbezogen,23475.0,1.4,-0.0038338658146964,0,2,1.4,0,0.005338395604901,1.2065555555555554
1137,2021,BKK Merck,3,23661,1.4,0.83,betriebsbezogen,23565.0,1.4,-0.0040738383195416,0,3,1.4,0,-0.0024686180783485,1.2097777777777776
1138,2021,BKK Merck,4,23960,1.4,0.83,betriebsbezogen,23661.0,1.4,-0.0126368285364101,0,4,1.4,0,-0.0090156895048547,1.2297777777777776
1139,2022,BKK Merck,1,23937,1.4,0.8682603735112132,betriebsbezogen,23960.0,1.4,0.0009599332220367,0,1,1.4,0,-2.007488919935787e-05,1.2605555555555554
1140,2022,BKK Merck,2,24061,1.4,0.8682603735112132,betriebsbezogen,23937.0,1.4,-0.0051802648619292,0,2,1.4,0,0.0084425515225014,1.265
1141,2022,BKK Merck,3,24078,1.4,0.8682603735112132,betriebsbezogen,24061.0,1.4,-0.0007065375503927,0,3,1.4,0,0.0005507811850442,1.2513333333333332
1142,2022,BKK Merck,4,24300,1.4,0.8682603735112132,betriebsbezogen,24078.0,1.4,-0.0092200348866184,0,4,1.4,0,-0.0007345689122646,1.2513333333333332
1143,2023,BKK Merck,1,24333,1.4,0.84,betriebsbezogen,24300.0,1.4,-0.001358024691358,0,1,1.4,0,-0.0025830050904787,1.4277777777777778
1144,2023,BKK Merck,2,24463,1.4,0.84,betriebsbezogen,24333.0,1.4,-0.0053425389388895,0,2,1.1,-1,,1.4277777777777778
1145,2023,BKK Merck,3,24461,1.1,0.84,betriebsbezogen,24463.0,1.4,8.175612148959653e-05,0,3,1.1,0,-0.0021351353083325,1.4255555555555557
1146,2023,BKK Merck,4,24818,1.1,0.84,betriebsbezogen,24461.0,1.1,-0.0145946608887617,0,4,1.1,0,0.0025712292971444,1.4253333333333331
1147,2024,BKK Merck,1,24872,1.1,0.84,betriebsbezogen,24818.0,1.1,-0.0021758401160448,0,1,1.1,0,-0.0007110181142461,1.592111111111111
1148,2024,BKK Merck,2,25019,1.1,0.84,betriebsbezogen,24872.0,1.1,-0.0059102605339337,0,2,1.4,1,-0.0033894925351715,1.5964444444444446
1149,2024,BKK Merck,3,25107,1.4,0.84,betriebsbezogen,25019.0,1.1,-0.0035173268316079,1,3,2.4,1,0.0006700883200105,1.7094444444444443
1150,2024,BKK Merck,4,25467,2.4,0.84,betriebsbezogen,25107.0,1.4,-0.0143386306607718,1,4,3.2,1,-0.0100966459798572,1.913888888888889
1151,2025,BKK Merck,1,25328,3.2,0.8397018026556528,betriebsbezogen,25467.0,2.4,0.0054580437428829,1,1,,0,-0.0048037936150695,2.945555555555556
1152,2016,BKK Miele,2,24728,0.9,0.8578149951923061,betriebsbezogen,24608.0,0.9,-0.0048764629388816,0,2,0.9,0,-0.0051222956533237,0.948162571059224
1153,2016,BKK Miele,3,24780,0.9,0.8578149951923061,betriebsbezogen,24728.0,0.9,-0.0021028793270786,0,3,0.9,0,-0.0057783347969163,0.9514959043925572
1154,2016,BKK Miele,4,25079,0.9,0.8578149951923061,betriebsbezogen,24780.0,0.9,-0.0120661824051654,0,4,1.1,1,-0.0041087932347481,0.9514959043925572
1155,2017,BKK Miele,1,25124,1.1,0.8617635700555516,betriebsbezogen,25079.0,0.9,-0.0017943299174608,1,1,1.1,0,-0.001093014522622,1.0064934006313513
1156,2017,BKK Miele,2,25224,1.1,0.8617635700555516,betriebsbezogen,25124.0,1.1,-0.0039802579207132,0,2,1.1,0,0.0013944850918681,1.014271178409129
1157,2017,BKK Miele,3,25254,1.1,0.8617635700555516,betriebsbezogen,25224.0,1.1,-0.0011893434823977,0,3,1.1,0,9.344798983928863e-05,1.0209378450757955
1158,2017,BKK Miele,4,25606,1.1,0.8617635700555516,betriebsbezogen,25254.0,1.1,-0.0139383859982577,0,4,1.1,0,-0.0009624839228203,1.0209378450757955
1159,2018,BKK Miele,1,25675,1.1,0.8569394127092057,betriebsbezogen,25606.0,1.1,-0.002694680934156,0,1,1.1,0,-8.362043912957786e-05,1.0254464243589043
1160,2018,BKK Miele,2,25713,1.1,0.8569394127092057,betriebsbezogen,25675.0,1.1,-0.0014800389483933,0,2,1.1,0,0.0013042877137663,1.0232242021366824
1161,2018,BKK Miele,3,25772,1.1,0.8569394127092057,betriebsbezogen,25713.0,1.1,-0.002294559172403,0,3,1.1,0,-0.0004121234629203,1.027779757692238
1162,2018,BKK Miele,4,26046,1.1,0.8569394127092057,betriebsbezogen,25772.0,1.1,-0.0106316933105696,0,4,1.0,-1,,1.027779757692238
1163,2019,BKK Miele,1,26128,1.0,0.8685147602794336,betriebsbezogen,26046.0,1.1,-0.0031482761268524,0,1,1.0,0,0.0003367792787984,0.9714444444444446
1164,2019,BKK Miele,2,26199,1.0,0.8685147602794336,betriebsbezogen,26128.0,1.0,-0.0027173913043478,0,2,1.0,0,0.0055279480461984,0.9740370370370371
1165,2019,BKK Miele,3,26216,1.0,0.8685147602794336,betriebsbezogen,26199.0,1.0,-0.0006488797282339,0,3,1.0,0,-0.00226746321355,0.9802222222222222
1166,2019,BKK Miele,4,26568,1.0,0.8685147602794336,betriebsbezogen,26216.0,1.0,-0.0134269148611534,0,4,1.0,0,-0.005740225584123,0.9802222222222222
1167,2020,BKK Miele,1,26580,1.0,0.8652665158838022,betriebsbezogen,26568.0,1.0,-0.0004516711833785,0,1,1.0,0,-0.0018213430727585,1.0385555555555557
1168,2020,BKK Miele,2,26657,1.0,0.8652665158838022,betriebsbezogen,26580.0,1.0,-0.0028969149736644,0,2,1.0,0,0.0059193711574105,1.0541111111111112
1169,2020,BKK Miele,3,26663,1.0,0.8652665158838022,betriebsbezogen,26657.0,1.0,-0.0002250815920771,0,3,1.0,0,-0.0030195075433276,1.064111111111111
1170,2020,BKK Miele,4,26984,1.0,0.8652665158838022,betriebsbezogen,26663.0,1.0,-0.0120391553838652,0,4,1.3,1,-0.0073658480952012,1.064111111111111
1171,2021,BKK Miele,1,26975,1.3,0.88,betriebsbezogen,26984.0,1.0,0.0003335309813222,1,1,1.3,0,-0.0005771625598093,1.2076666666666669
1172,2021,BKK Miele,2,27023,1.3,0.88,betriebsbezogen,26975.0,1.3,-0.0017794253938832,0,2,1.3,0,0.0086398984610722,1.2076666666666669
1173,2021,BKK Miele,3,27068,1.3,0.88,betriebsbezogen,27023.0,1.3,-0.0016652481219701,0,3,1.3,0,0.001309666822342,1.210888888888889
1174,2021,BKK Miele,4,27332,1.3,0.88,betriebsbezogen,27068.0,1.3,-0.0097532141273828,0,4,1.3,0,-0.0030269849246359,1.230888888888889
1175,2022,BKK Miele,1,27395,1.3,0.9066588409975216,betriebsbezogen,27332.0,1.3,-0.0023049904873408,0,1,1.3,0,-0.0018586834340001,1.2616666666666667
1176,2022,BKK Miele,2,27483,1.3,0.9066588409975216,betriebsbezogen,27395.0,1.3,-0.0032122650118634,0,2,1.3,0,0.0097015520714047,1.2661111111111112
1177,2022,BKK Miele,3,27532,1.3,0.9066588409975216,betriebsbezogen,27483.0,1.3,-0.0017829203507622,0,3,1.3,0,-0.0003653158327914,1.2524444444444445
1178,2022,BKK Miele,4,27790,1.3,0.9066588409975216,betriebsbezogen,27532.0,1.3,-0.0093709138457068,0,4,1.4,1,-0.0017518061038798,1.2524444444444445
1179,2023,BKK Miele,1,27854,1.4,0.9,betriebsbezogen,27790.0,1.3,-0.0023029866858582,1,1,1.4,0,-0.0005447247143739,1.4277777777777778
1180,2023,BKK Miele,2,27853,1.4,0.9,betriebsbezogen,27854.0,1.4,3.590148632153371e-05,0,2,1.2,-1,,1.4277777777777778
1181,2023,BKK Miele,3,27809,1.2,0.9,betriebsbezogen,27853.0,1.4,0.0015797221125192,0,3,1.2,0,-0.0002085074973257,1.4244444444444446
1182,2023,BKK Miele,4,28113,1.2,0.9,betriebsbezogen,27809.0,1.2,-0.0109317127548635,0,4,1.2,0,0.0015624557967626,1.4242222222222225
1183,2024,BKK Miele,1,28207,1.2,0.91,betriebsbezogen,28113.0,1.2,-0.0033436488457297,0,1,1.2,0,-0.0033202769909943,1.591
1184,2024,BKK Miele,2,28276,1.2,0.91,betriebsbezogen,28207.0,1.2,-0.0024462012975502,0,2,1.2,0,0.0055164795926248,1.5953333333333335
1185,2024,BKK Miele,3,28261,1.2,0.91,betriebsbezogen,28276.0,1.2,0.0005304852171452,0,3,1.2,0,-0.0035545137065619,1.711666666666667
1186,2024,BKK Miele,4,28495,1.2,0.91,betriebsbezogen,28261.0,1.2,-0.0082799617847917,0,4,2.8,1,-0.0035877227064698,1.9272222222222224
1187,2025,BKK Miele,1,28518,2.8,0.9179723992032622,betriebsbezogen,28495.0,1.2,-0.0008071591507281,1,1,,0,-0.0028773683785029,2.95
1188,2016,BKK PFAFF,2,25034,0.4,0.8443342583454616,Regional,21848.0,0.4,-0.1458257048700109,0,2,0.4,0,-0.0063626000924742,0.9537181266147794
1189,2016,BKK PFAFF,3,25892,0.4,0.8443342583454616,Regional,25034.0,0.4,-0.0342733881920588,0,3,0.4,0,-0.0228737639450623,0.9570514599481128
1190,2016,BKK PFAFF,4,26533,0.4,0.8443342583454616,Regional,25892.0,0.4,-0.0247566816004943,0,4,0.4,0,0.0258296248320262,0.9570514599481128
1191,2017,BKK PFAFF,1,26952,0.4,0.8283660545160714,Regional,26533.0,0.4,-0.0157916556740662,0,1,0.4,0,-0.0297401008593508,1.0142711784091287
1192,2017,BKK PFAFF,2,27747,0.4,0.8283660545160714,Regional,26952.0,0.4,-0.0294968833481745,0,2,0.4,0,-0.0192462214314611,1.0220489561869066
1193,2017,BKK PFAFF,3,28174,0.4,0.8283660545160714,Regional,27747.0,0.4,-0.0153890510685839,0,3,0.4,0,-0.0272545822364315,1.0287156228535732
1194,2017,BKK PFAFF,4,29529,0.4,0.8283660545160714,Regional,28174.0,0.4,-0.0480939873642365,0,4,0.4,0,0.0298480580219508,1.0287156228535732
1195,2018,BKK PFAFF,1,29863,0.4,0.8200201629122242,Regional,29529.0,0.4,-0.0113109146940295,0,1,0.4,0,-0.0341235957028311,1.0332242021366822
1196,2018,BKK PFAFF,2,30405,0.4,0.8200201629122242,Regional,29863.0,0.4,-0.0181495496098851,0,2,0.4,0,-0.017411357856174,1.03100197991446
1197,2018,BKK PFAFF,3,30618,0.4,0.8200201629122242,Regional,30405.0,0.4,-0.0070054267390231,0,3,0.4,0,-0.0335805374889133,1.0355575354700155
1198,2018,BKK PFAFF,4,31214,0.4,0.8200201629122242,Regional,30618.0,0.4,-0.0194656737866614,0,4,0.4,0,0.0224350630101502,1.0355575354700155
1199,2019,BKK PFAFF,1,31498,0.4,0.8363984807538015,Regional,31214.0,0.4,-0.0090984814506311,0,1,0.4,0,-0.0354264843310042,0.9781111111111112
1200,2019,BKK PFAFF,2,31931,0.4,0.8363984807538015,Regional,31498.0,0.4,-0.0137469045653692,0,2,0.4,0,-0.0239334814147653,0.9807037037037036
1201,2019,BKK PFAFF,3,32007,0.4,0.8363984807538015,Regional,31931.0,0.4,-0.0023801321599699,0,3,0.4,0,-0.0336564165339893,0.9868888888888888
1202,2019,BKK PFAFF,4,32386,0.4,0.8363984807538015,Regional,32007.0,0.4,-0.0118411597463054,0,4,0.4,0,0.0238837196909048,0.9868888888888888
1203,2020,BKK PFAFF,1,32336,0.4,0.8576498128146861,Regional,32386.0,0.4,0.0015438769838819,0,1,0.4,0,-0.0385413292557052,1.045222222222222
1204,2020,BKK PFAFF,2,32780,0.4,0.8576498128146861,Regional,32336.0,0.4,-0.0137308263236021,0,2,0.4,0,-0.0327525183437916,1.0607777777777778
1205,2020,BKK PFAFF,3,32876,0.4,0.8576498128146861,Regional,32780.0,0.4,-0.0029286150091519,0,3,0.4,0,-0.0359205139910396,1.0707777777777776
1206,2020,BKK PFAFF,4,33028,0.4,0.8576498128146861,Regional,32876.0,0.4,-0.004623433507726,0,4,0.4,0,0.021177287796528,1.0707777777777776
1207,2021,BKK PFAFF,1,33175,0.4,0.88,Regional,33028.0,0.4,-0.0044507690444471,0,1,0.4,0,-0.0370846664049764,1.2176666666666665
1208,2021,BKK PFAFF,2,33850,0.4,0.88,Regional,33175.0,0.4,-0.0203466465712132,0,2,0.4,0,-0.0309849208553974,1.2176666666666665
1209,2021,BKK PFAFF,3,33939,0.4,0.88,Regional,33850.0,0.4,-0.002629246676514,0,3,0.4,0,-0.0346407602104417,1.220888888888889
1210,2021,BKK PFAFF,4,34164,0.4,0.88,Regional,33939.0,0.4,-0.0066295412357464,0,4,0.4,0,0.0204191266891885,1.2408888888888887
1211,2022,BKK PFAFF,1,34310,0.4,0.8869016887970945,Regional,34164.0,0.4,-0.0042735042735042,0,1,0.4,0,-0.0344826236400141,1.2716666666666665
1212,2022,BKK PFAFF,2,34712,0.4,0.8869016887970945,Regional,34310.0,0.4,-0.0117167006703584,0,2,0.4,0,-0.0292237431466014,1.276111111111111
1213,2022,BKK PFAFF,3,34992,0.4,0.8869016887970945,Regional,34712.0,0.4,-0.0080663747407236,0,3,0.4,0,-0.0322798502434188,1.2624444444444445
1214,2022,BKK PFAFF,4,35351,0.4,0.8869016887970945,Regional,34992.0,0.4,-0.0102594878829446,0,4,0.8,1,0.0228103245885046,1.2624444444444445
1215,2023,BKK PFAFF,1,35471,0.8,0.9,Regional,35351.0,0.4,-0.003394529150519,1,1,0.8,0,-0.034198797955032,1.4344444444444444
1216,2023,BKK PFAFF,2,35768,0.8,0.9,Regional,35471.0,0.8,-0.0083730371289222,0,2,0.8,0,0.0139976613702935,1.4344444444444444
1217,2023,BKK PFAFF,3,35826,0.8,0.9,Regional,35768.0,0.8,-0.0016215611719973,0,3,0.8,0,0.0027352360608652,1.4288888888888889
1218,2023,BKK PFAFF,4,35996,0.8,0.9,Regional,35826.0,0.8,-0.0047451571484396,0,4,1.4,1,0.0139841840243282,1.4286666666666663
1219,2024,BKK PFAFF,1,35924,1.4,0.91,Regional,35996.0,0.8,0.0020002222469163,1,1,1.4,0,0.0012871079597497,1.5887777777777776
1220,2024,BKK PFAFF,2,34921,1.4,0.91,Regional,35924.0,1.4,0.0279200534461641,0,2,1.8,1,0.0702805872495879,1.5931111111111111
1221,2024,BKK PFAFF,3,34738,1.8,0.91,Regional,34921.0,1.4,0.005240399759457,1,3,1.8,0,0.0039872236785465,1.7049999999999998
1222,2024,BKK PFAFF,4,33944,1.8,0.91,Regional,34738.0,1.8,0.0228568138637802,0,4,2.78,1,0.0421505086243044,1.920555555555556
1223,2025,BKK PFAFF,1,33486,2.78,0.9131792456754156,Regional,33944.0,1.8,0.013492811689842,1,1,,0,0.0295404066087943,2.9502222222222225
1224,2016,BKK Pfalz,2,150914,1.393878343543905,0.7758716493797849,Bundesweit,164681.0,1.393878343543905,0.0835979864100898,0,2,1.393878343543905,0,-0.0245927372915248,0.942675033908736
1225,2016,BKK Pfalz,3,147238,1.393878343543905,0.7758716493797849,Bundesweit,150914.0,1.393878343543905,0.0243582437679738,0,3,1.393878343543905,0,-0.0116057970614696,0.9460083672420694
1226,2016,BKK Pfalz,4,146121,1.393878343543905,0.7758716493797849,Bundesweit,147238.0,1.393878343543905,0.0075863567828957,0,4,1.42835927683496,1,0.0050676107620891,0.9460083672420694
1227,2017,BKK Pfalz,1,144118,1.42835927683496,0.7958887906869777,Bundesweit,146121.0,1.393878343543905,0.0137078174937209,1,1,1.42835927683496,0,-0.0103806421900825,1.0028449642220738
1228,2017,BKK Pfalz,2,142584,1.42835927683496,0.7958887906869777,Bundesweit,144118.0,1.42835927683496,0.0106440555655782,0,2,1.42835927683496,0,-0.009056144845889,1.0106227419998517
1229,2017,BKK Pfalz,3,140932,1.42835927683496,0.7958887906869777,Bundesweit,142584.0,1.42835927683496,0.0115861527240083,0,3,1.42835927683496,0,-0.0094404373865256,1.0172894086665183
1230,2017,BKK Pfalz,4,140281,1.42835927683496,0.7958887906869777,Bundesweit,140932.0,1.42835927683496,0.0046192489995174,0,4,1.4,-1,,1.0172894086665183
1231,2018,BKK Pfalz,1,138453,1.4,0.8070225377657121,Bundesweit,140281.0,1.42835927683496,0.0130309878030524,0,1,1.4,0,-0.011589572402589,1.0221130910255711
1232,2018,BKK Pfalz,2,137046,1.4,0.8070225377657121,Bundesweit,138453.0,1.4,0.0101622933414227,0,2,1.4,0,0.0006997555058784,1.019890868803349
1233,2018,BKK Pfalz,3,135498,1.4,0.8070225377657121,Bundesweit,137046.0,1.4,0.0112954774309355,0,3,1.4,0,-0.0084144263512545,1.0244464243589044
1234,2018,BKK Pfalz,4,134720,1.4,0.8070225377657121,Bundesweit,135498.0,1.4,0.0057417821665264,0,4,1.4,0,-0.012252369473419,1.0244464243589044
1235,2019,BKK Pfalz,1,133038,1.4,0.8342537448174632,Bundesweit,134720.0,1.4,0.0124851543942992,0,1,1.4,0,-0.0095837075972535,0.967
1236,2019,BKK Pfalz,2,131742,1.4,0.8342537448174632,Bundesweit,133038.0,1.4,0.0097415775943715,0,2,1.4,0,-0.0010994368779068,0.9695925925925926
1237,2019,BKK Pfalz,3,130417,1.4,0.8342537448174632,Bundesweit,131742.0,1.4,0.0100575367005207,0,3,1.4,0,-0.0092773891636233,0.9757777777777776
1238,2019,BKK Pfalz,4,129833,1.4,0.8342537448174632,Bundesweit,130417.0,1.4,0.0044779438263416,0,4,1.4,0,-0.0155574213094654,0.9757777777777776
1239,2020,BKK Pfalz,1,128374,1.4,0.8541430759102799,Bundesweit,129833.0,1.4,0.0112375128049109,0,1,1.4,0,-0.0085684174349275,1.034111111111111
1240,2020,BKK Pfalz,2,127853,1.4,0.8541430759102799,Bundesweit,128374.0,1.4,0.0040584542041223,0,2,1.4,0,0.0011378973708306,1.0496666666666667
1241,2020,BKK Pfalz,3,127421,1.4,0.8541430759102799,Bundesweit,127853.0,1.4,0.0033788804329972,0,3,1.4,0,-0.005628694002848,1.0596666666666663
1242,2020,BKK Pfalz,4,127337,1.4,0.8541430759102799,Bundesweit,127421.0,1.4,0.0006592319947261,0,4,1.4,0,-0.0070367616225851,1.0596666666666663
1243,2021,BKK Pfalz,1,126376,1.4,0.86,Bundesweit,127337.0,1.4,0.0075469030996489,0,1,1.4,0,-0.0063936389674224,1.2065555555555554
1244,2021,BKK Pfalz,2,125673,1.4,0.86,Bundesweit,126376.0,1.4,0.0055627650819775,0,2,1.4,0,0.0020180492222154,1.2065555555555554
1245,2021,BKK Pfalz,3,124866,1.4,0.86,Bundesweit,125673.0,1.4,0.0064214270368336,0,3,1.4,0,-0.0053519704595926,1.2097777777777776
1246,2021,BKK Pfalz,4,124827,1.4,0.86,Bundesweit,124866.0,1.4,0.0003123348229301,0,4,1.4,0,-0.0037718162648607,1.2297777777777776
1247,2022,BKK Pfalz,1,124205,1.4,0.89910766681517,Bundesweit,124827.0,1.4,0.0049828963285186,0,1,1.4,0,-0.0013853124285461,1.2605555555555554
1248,2022,BKK Pfalz,2,123833,1.4,0.89910766681517,Bundesweit,124205.0,1.4,0.0029950485085141,0,2,1.4,0,0.0053839432533814,1.265
1249,2022,BKK Pfalz,3,123964,1.4,0.89910766681517,Bundesweit,123833.0,1.4,-0.001057876333449,0,3,1.4,0,0.0005354996710117,1.2513333333333332
1250,2022,BKK Pfalz,4,124311,1.4,0.89910766681517,Bundesweit,123964.0,1.4,-0.0027991997676744,0,4,1.55,1,0.0082051807683403,1.2513333333333332
1251,2023,BKK Pfalz,1,124025,1.55,0.91,Bundesweit,124311.0,1.4,0.0023006813556322,1,1,1.55,0,-0.0027363553046208,1.426111111111111
1252,2023,BKK Pfalz,2,123536,1.55,0.91,Bundesweit,124025.0,1.55,0.0039427534771215,0,2,1.55,0,0.0038492936528551,1.426111111111111
1253,2023,BKK Pfalz,3,123289,1.55,0.91,Bundesweit,123536.0,1.55,0.0019994171739411,0,3,1.55,0,0.0009847314014833,1.4205555555555556
1254,2023,BKK Pfalz,4,123761,1.55,0.91,Bundesweit,123289.0,1.55,-0.0038284031827656,0,4,1.98,1,0.0034197841878781,1.4203333333333332
1255,2024,BKK Pfalz,1,123101,1.98,0.92,Bundesweit,123761.0,1.55,0.0053328593013954,1,1,1.98,0,-0.0026917264081292,1.5823333333333334
1256,2024,BKK Pfalz,2,121480,1.98,0.92,Bundesweit,123101.0,1.98,0.0131680490004142,0,2,2.38,1,0.0180927861128725,1.586666666666667
1257,2024,BKK Pfalz,3,120271,2.38,0.92,Bundesweit,121480.0,1.98,0.0099522555153111,1,3,3.9,1,0.0240589266640566,1.6985555555555556
1258,2024,BKK Pfalz,4,119306,3.9,0.92,Bundesweit,120271.0,2.38,0.0080235468234237,1,4,3.9,0,-0.0125823366830682,1.897222222222222
1259,2025,BKK Pfalz,1,117534,3.9,0.9369585171514904,Bundesweit,119306.0,3.9,0.014852563995105,0,1,,0,-0.0220418588467082,2.9377777777777783
1260,2016,BKK ProVita,2,89529,0.9,0.8480673339456243,Bundesweit,88681.0,0.9,-0.0095623639787553,0,2,0.9,0,0.0070627506093579,0.948162571059224
1261,2016,BKK ProVita,3,90057,0.9,0.8480673339456243,Bundesweit,89529.0,0.9,-0.0058975304091411,0,3,0.9,0,-0.0010338845416411,0.9514959043925572
1262,2016,BKK ProVita,4,90840,0.9,0.8480673339456243,Bundesweit,90057.0,0.9,-0.0086944934874579,0,4,1.3,1,-0.0040219497773959,0.9514959043925572
1263,2017,BKK ProVita,1,90735,1.3,0.8621560877704627,Bundesweit,90840.0,0.9,0.0011558784676354,1,1,1.3,0,-0.0027723544089883,1.004271178409129
1264,2017,BKK ProVita,2,89808,1.3,0.8621560877704627,Bundesweit,90735.0,1.3,0.0102165647214415,0,2,1.3,0,0.0076078879868371,1.0120489561869068
1265,2017,BKK ProVita,3,89795,1.3,0.8621560877704627,Bundesweit,89808.0,1.3,0.0001447532513807,0,3,1.3,0,-0.000370652677377,1.0187156228535734
1266,2017,BKK ProVita,4,90665,1.3,0.8621560877704627,Bundesweit,89795.0,1.3,-0.0096887354529762,0,4,1.3,0,-0.0069352785336679,1.0187156228535734
1267,2018,BKK ProVita,1,90283,1.3,0.8577956151501221,Bundesweit,90665.0,1.3,0.0042133127447195,0,1,1.3,0,-0.0031157532753074,1.0232242021366824
1268,2018,BKK ProVita,2,91121,1.3,0.8577956151501221,Bundesweit,90283.0,1.3,-0.0092819246148222,0,2,1.3,0,0.0098980534640874,1.0210019799144603
1269,2018,BKK ProVita,3,91438,1.3,0.8577956151501221,Bundesweit,91121.0,1.3,-0.0034788907057648,0,3,1.3,0,-0.0006019093987926,1.0255575354700155
1270,2018,BKK ProVita,4,92288,1.3,0.8577956151501221,Bundesweit,91438.0,1.3,-0.0092959163586255,0,4,1.3,0,-0.0097218229927546,1.0255575354700155
1271,2019,BKK ProVita,1,92459,1.3,0.8702734710098129,Bundesweit,92288.0,1.3,-0.0018528952843273,0,1,1.3,0,-0.0025711293382218,0.9681111111111113
1272,2019,BKK ProVita,2,93291,1.3,0.8702734710098129,Bundesweit,92459.0,1.3,-0.0089985831557771,0,2,1.3,0,0.0108452667428658,0.9707037037037038
1273,2019,BKK ProVita,3,93528,1.3,0.8702734710098129,Bundesweit,93291.0,1.3,-0.0025404379843714,0,3,1.3,0,0.0013333912754222,0.9768888888888888
1274,2019,BKK ProVita,4,94543,1.3,0.8702734710098129,Bundesweit,93528.0,1.3,-0.0108523650671456,0,4,1.3,0,-0.00432888364139,0.9768888888888888
1275,2020,BKK ProVita,1,94672,1.3,0.8696604813141294,Bundesweit,94543.0,1.3,-0.0013644585003649,0,1,1.3,0,-0.000797669269653,1.0352222222222225
1276,2020,BKK ProVita,2,95426,1.3,0.8696604813141294,Bundesweit,94672.0,1.3,-0.007964340037181,0,2,1.3,0,0.0110850503066572,1.0507777777777778
1277,2020,BKK ProVita,3,95725,1.3,0.8696604813141294,Bundesweit,95426.0,1.3,-0.0031333179636577,0,3,1.3,0,0.001332439240421,1.0607777777777778
1278,2020,BKK ProVita,4,96330,1.3,0.8696604813141294,Bundesweit,95725.0,1.3,-0.0063201880386523,0,4,1.3,0,-0.0029790572483716,1.0607777777777778
1279,2021,BKK ProVita,1,96116,1.3,0.91,Bundesweit,96330.0,1.3,0.0022215301567528,0,1,1.3,0,-0.0037998884774848,1.2076666666666669
1280,2021,BKK ProVita,2,96482,1.3,0.91,Bundesweit,96116.0,1.3,-0.0038078987889633,0,2,1.3,0,0.0115417583331942,1.2076666666666669
1281,2021,BKK ProVita,3,96540,1.3,0.91,Bundesweit,96482.0,1.3,-0.0006011484007379,0,3,1.3,0,-0.0019884953314241,1.210888888888889
1282,2021,BKK ProVita,4,97167,1.3,0.91,Bundesweit,96540.0,1.3,-0.0064947172156619,0,4,1.3,0,0.0017109194879153,1.230888888888889
1283,2022,BKK ProVita,1,97098,1.3,0.915887765030311,Bundesweit,97167.0,1.3,0.0007101176325295,0,1,1.3,0,-0.0036725495301177,1.2616666666666667
1284,2022,BKK ProVita,2,97359,1.3,0.915887765030311,Bundesweit,97098.0,1.3,-0.002688005932151,0,2,1.3,0,0.0086953149316704,1.2661111111111112
1285,2022,BKK ProVita,3,97220,1.3,0.915887765030311,Bundesweit,97359.0,1.3,0.0014277057077414,0,3,1.3,0,-0.0008806216117465,1.2524444444444445
1286,2022,BKK ProVita,4,97445,1.3,0.915887765030311,Bundesweit,97220.0,1.3,-0.002314338613454,0,4,1.49,1,0.0109308642090904,1.2524444444444445
1287,2023,BKK ProVita,1,97303,1.49,0.92,Bundesweit,97445.0,1.3,0.0014572322848786,1,1,1.49,0,-0.0036637852676844,1.4267777777777777
1288,2023,BKK ProVita,2,96926,1.49,0.92,Bundesweit,97303.0,1.49,0.0038744951337574,0,2,1.49,0,0.0012827550362729,1.4267777777777777
