Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment
2022,BKK Groz-Beckert,4,5661,0.9,0.8530512436160318,betriebsbezogen,5611.0,0.9,-0.008911067545891998,0
2023,BKK Groz-Beckert,1,5647,0.4,0.82,betriebsbezogen,5661.0,0.9,0.0024730612965907085,0
2023,BKK Groz-Beckert,2,5665,0.4,0.82,betriebsbezogen,5647.0,0.4,-0.0031875332034708697,0
2023,BKK Groz-Beckert,3,5694,0.4,0.82,betriebsbezogen,5665.0,0.4,-0.005119152691968226,0
2023,BKK Groz-Beckert,4,5708,0.0,0.82,betriebsbezogen,5694.0,0.4,-0.0024587284861257463,0
2024,BKK Groz-Beckert,1,5718,0.7,0.8,betriebsbezogen,5708.0,0.0,-0.001751927119831815,1
2024,BKK Groz-Beckert,2,5798,0.7,0.8,betriebsbezogen,5718.0,0.7,-0.013990905911157748,0
2024,BKK Groz-Beckert,3,5781,0.7,0.8,betriebsbezogen,5798.0,0.7,0.002932045532942394,0
2024,BKK Groz-Beckert,4,5840,0.7,0.8,betriebsbezogen,5781.0,0.7,-0.010205846739318456,0
2025,BKK Groz-Beckert,1,5850,2.5,0.7742552629572456,betriebsbezogen,5840.0,0.7,-0.0017123287671232876,1
2016,BKK Herkules,2,24006,1.1,0.7947401939706408,Regional,24046.0,1.1,0.0016634783331947102,0
2016,BKK Herkules,3,23983,1.1,0.7947401939706408,Regional,24006.0,1.1,0.0009580938098808631,0
2016,BKK Herkules,4,24084,1.1,0.7947401939706408,Regional,23983.0,1.1,-0.004211316349080599,0
2017,BKK Herkules,1,24028,1.1,0.807490147429915,Regional,24084.0,1.1,0.002325195150307258,0
2017,BKK Herkules,2,24191,1.1,0.807490147429915,Regional,24028.0,1.1,-0.006783752288996171,0
2017,BKK Herkules,3,24189,1.1,0.807490147429915,Regional,24191.0,1.1,8.26753751395147e-05,0
2017,BKK Herkules,4,24403,1.1,0.807490147429915,Regional,24189.0,1.1,-0.008846996568688247,0
2018,BKK Herkules,1,24323,1.1,0.8125132140269299,Regional,24403.0,1.1,0.0032782854567061427,0
2018,BKK Herkules,2,24467,1.1,0.8125132140269299,Regional,24323.0,1.1,-0.005920322328660116,0
2018,BKK Herkules,3,24479,1.1,0.8125132140269299,Regional,24467.0,1.1,-0.0004904565332897372,0
2018,BKK Herkules,4,24632,1.1,0.8125132140269299,Regional,24479.0,1.1,-0.006250255320887291,0
2019,BKK Herkules,1,24569,1.1,0.845460187201362,Regional,24632.0,1.1,0.0025576485872036378,0
2019,BKK Herkules,2,24627,1.5,0.845460187201362,Regional,24569.0,1.1,-0.002360698441124995,1
2019,BKK Herkules,3,24504,1.7,0.845460187201362,Regional,24627.0,1.5,0.0049945182117188455,1
2019,BKK Herkules,4,24321,1.7,0.845460187201362,Regional,24504.0,1.7,0.0074681684622918704,0
2020,BKK Herkules,1,24105,2.2,0.8706439969819323,Regional,24321.0,1.7,0.008881213765881336,1
2020,BKK Herkules,2,23458,2.2,0.8706439969819323,Regional,24105.0,2.2,0.026840904376685334,0
2020,BKK Herkules,3,23223,2.2,0.8706439969819323,Regional,23458.0,2.2,0.010017904339670902,0
2020,BKK Herkules,4,23233,2.2,0.8706439969819323,Regional,23223.0,2.2,-0.0004306075873056883,0
2021,BKK Herkules,1,22941,1.7,0.9,Regional,23233.0,2.2,0.012568329531270177,0
2021,BKK Herkules,2,22939,1.7,0.9,Regional,22941.0,1.7,8.718015779608561e-05,0
2021,BKK Herkules,3,22812,1.7,0.9,Regional,22939.0,1.7,0.00553642268625485,0
2021,BKK Herkules,4,22919,1.7,0.9,Regional,22812.0,1.7,-0.004690513764685254,0
2022,BKK Herkules,1,22730,1.4,0.9291832707502623,Regional,22919.0,1.7,0.008246433090448972,0
2022,BKK Herkules,2,22856,1.4,0.9291832707502623,Regional,22730.0,1.4,-0.005543334799824021,0
2022,BKK Herkules,3,22912,1.4,0.9291832707502623,Regional,22856.0,1.4,-0.002450122506125306,0
2022,BKK Herkules,4,23001,1.4,0.9291832707502623,Regional,22912.0,1.4,-0.003884427374301676,0
2023,BKK Herkules,1,22842,1.09,0.93,Regional,23001.0,1.4,0.0069127429242206865,0
2023,BKK Herkules,2,23171,1.09,0.93,Regional,22842.0,1.09,-0.01440329218106996,0
2023,BKK Herkules,3,23230,1.09,0.93,Regional,23171.0,1.09,-0.0025462863061585603,0
2023,BKK Herkules,4,23519,1.09,0.93,Regional,23230.0,1.09,-0.012440809298321136,0
2024,BKK Herkules,1,23452,1.09,0.94,Regional,23519.0,1.09,0.002848760576555126,0
2024,BKK Herkules,2,24657,1.09,0.94,Regional,23452.0,1.09,-0.05138154528398431,0
2024,BKK Herkules,3,24927,1.09,0.94,Regional,24657.0,1.09,-0.010950237255140528,0
2024,BKK Herkules,4,25493,2.39,0.94,Regional,24927.0,1.09,-0.02270630240301681,1
2025,BKK Herkules,1,25744,3.48,0.9524359098219933,Regional,25493.0,2.39,-0.00984584003451928,1
2016,BKK Karl Mayer,2,4664,0.9,0.9050018297143981,betriebsbezogen,4664.0,0.9,0.0,0
2016,BKK Karl Mayer,3,4664,0.9,0.9050018297143981,betriebsbezogen,4664.0,0.9,0.0,0
2016,BKK Karl Mayer,4,4664,0.9,0.9050018297143981,betriebsbezogen,4664.0,0.9,0.0,0
2017,BKK Karl Mayer,1,4706,0.9,0.9089228042652279,betriebsbezogen,4664.0,0.9,-0.009005145797598629,0
2017,BKK Karl Mayer,2,4706,0.9,0.9089228042652279,betriebsbezogen,4706.0,0.9,0.0,0
2017,BKK Karl Mayer,3,4706,0.9,0.9089228042652279,betriebsbezogen,4706.0,0.9,0.0,0
2017,BKK Karl Mayer,4,4706,0.9,0.9089228042652279,betriebsbezogen,4706.0,0.9,0.0,0
2018,BKK Karl Mayer,1,4724,0.9,0.9058968407648306,betriebsbezogen,4706.0,0.9,-0.003824904377390565,0
2018,BKK Karl Mayer,2,4724,0.9,0.9058968407648306,betriebsbezogen,4724.0,0.9,0.0,0
2018,BKK Karl Mayer,3,4724,0.9,0.9058968407648306,betriebsbezogen,4724.0,0.9,0.0,0
2018,BKK Karl Mayer,4,4724,0.9,0.9058968407648306,betriebsbezogen,4724.0,0.9,0.0,0
2019,BKK Karl Mayer,1,4729,0.9,0.9353234919554033,betriebsbezogen,4724.0,0.9,-0.0010584250635055038,0
2019,BKK Karl Mayer,2,4729,0.9,0.9353234919554033,betriebsbezogen,4729.0,0.9,0.0,0
2019,BKK Karl Mayer,3,4729,0.9,0.9353234919554033,betriebsbezogen,4729.0,0.9,0.0,0
2019,BKK Karl Mayer,4,4729,0.9,0.9353234919554033,betriebsbezogen,4729.0,0.9,0.0,0
2020,BKK Karl Mayer,1,4734,1.3,0.958571467285676,betriebsbezogen,4729.0,0.9,-0.0010573059843518714,1
2020,BKK Karl Mayer,2,4734,1.9,0.958571467285676,betriebsbezogen,4734.0,1.3,0.0,1
2020,BKK Karl Mayer,3,4734,1.9,0.958571467285676,betriebsbezogen,4734.0,1.9,0.0,0
2020,BKK Karl Mayer,4,4734,1.9,0.958571467285676,betriebsbezogen,4734.0,1.9,0.0,0
2021,BKK Karl Mayer,1,4723,1.5,1.01,betriebsbezogen,4734.0,1.9,0.0023236163920574565,0
2021,BKK Karl Mayer,2,4723,1.5,1.01,betriebsbezogen,4723.0,1.5,0.0,0
2021,BKK Karl Mayer,3,4723,1.5,1.01,betriebsbezogen,4723.0,1.5,0.0,0
2021,BKK Karl Mayer,4,4723,1.5,1.01,betriebsbezogen,4723.0,1.5,0.0,0
2022,BKK Karl Mayer,1,4730,1.5,1.034841614946258,betriebsbezogen,4723.0,1.5,-0.0014821088291340249,0
2022,BKK Karl Mayer,2,4730,1.5,1.034841614946258,betriebsbezogen,4730.0,1.5,0.0,0
2022,BKK Karl Mayer,3,4730,1.5,1.034841614946258,betriebsbezogen,4730.0,1.5,0.0,0
2022,BKK Karl Mayer,4,4730,1.5,1.034841614946258,betriebsbezogen,4730.0,1.5,0.0,0
2023,BKK Karl Mayer,1,4730,1.9,0.0,betriebsbezogen,4730.0,1.5,0.0,1
2023,BKK Karl Mayer,2,4730,1.9,0.0,betriebsbezogen,4730.0,1.9,0.0,0
2023,BKK Karl Mayer,3,4730,1.9,0.0,betriebsbezogen,4730.0,1.9,0.0,0
2023,BKK Karl Mayer,4,4730,2.5,0.0,betriebsbezogen,4730.0,1.9,0.0,1
2024,BKK Karl Mayer,1,4730,2.3,1.11,betriebsbezogen,4730.0,2.5,0.0,0
2024,BKK Karl Mayer,2,4730,2.3,1.11,betriebsbezogen,4730.0,2.3,0.0,0
2024,BKK Karl Mayer,3,4730,2.3,1.11,betriebsbezogen,4730.0,2.3,0.0,0
2024,BKK Karl Mayer,4,4730,2.3,1.11,betriebsbezogen,4730.0,2.3,0.0,0
2025,BKK Karl Mayer,1,4730,2.9,1.138026901989282,betriebsbezogen,4730.0,2.3,0.0,1
2016,BKK Linde,2,68047,1.1,0.7490259247544304,Bundesweit,66760.0,1.1,-0.01927801078490114,0
2016,BKK Linde,3,69737,1.1,0.7490259247544304,Bundesweit,68047.0,1.1,-0.024835775272973093,0
2016,BKK Linde,4,71830,1.1,0.7490259247544304,Bundesweit,69737.0,1.1,-0.030012762235255317,0
2017,BKK Linde,1,73157,1.1,0.7395765752117279,Bundesweit,71830.0,1.1,-0.018474175135737157,0
2017,BKK Linde,2,74668,1.1,0.7395765752117279,Bundesweit,73157.0,1.1,-0.02065420943997157,0
2017,BKK Linde,3,76349,1.1,0.7395765752117279,Bundesweit,74668.0,1.1,-0.022512990839449295,0
2017,BKK Linde,4,79177,1.1,0.7395765752117279,Bundesweit,76349.0,1.1,-0.037040432749610344,0
2018,BKK Linde,1,81054,1.1,0.7188206885534093,Bundesweit,79177.0,1.1,-0.02370637937784963,0
2018,BKK Linde,2,83256,1.1,0.7188206885534093,Bundesweit,81054.0,1.1,-0.027167073802650085,0
2018,BKK Linde,3,85137,1.1,0.7188206885534093,Bundesweit,83256.0,1.1,-0.022592966272701066,0
2018,BKK Linde,4,88108,1.1,0.7188206885534093,Bundesweit,85137.0,1.1,-0.03489669591364507,0
2019,BKK Linde,1,90222,1.1,0.7120659083620485,Bundesweit,88108.0,1.1,-0.023993280973350888,0
2019,BKK Linde,2,93021,1.1,0.7120659083620485,Bundesweit,90222.0,1.1,-0.031023475427279377,0
2019,BKK Linde,3,95178,1.1,0.7120659083620485,Bundesweit,93021.0,1.1,-0.023188312316573676,0
2019,BKK Linde,4,98137,1.1,0.7120659083620485,Bundesweit,95178.0,1.1,-0.031089117232974008,0
2020,BKK Linde,1,100020,1.1,0.7034043546773738,Bundesweit,98137.0,1.1,-0.019187462424977327,0
2020,BKK Linde,2,102141,1.1,0.7034043546773738,Bundesweit,100020.0,1.1,-0.021205758848230356,0
2020,BKK Linde,3,104500,1.1,0.7034043546773738,Bundesweit,102141.0,1.1,-0.02309552481373787,0
2020,BKK Linde,4,107469,1.1,0.7034043546773738,Bundesweit,104500.0,1.1,-0.028411483253588516,0
2021,BKK Linde,1,109719,1.3,0.7,Bundesweit,107469.0,1.1,-0.020936269994137845,1
2021,BKK Linde,2,112337,1.3,0.7,Bundesweit,109719.0,1.3,-0.02386095389130415,0
2021,BKK Linde,3,115414,1.3,0.7,Bundesweit,112337.0,1.3,-0.027390797333024738,0
2021,BKK Linde,4,119758,1.3,0.7,Bundesweit,115414.0,1.3,-0.0376384147503769,0
2022,BKK Linde,1,120000,1.3,0.7060105980236194,Bundesweit,119758.0,1.3,-0.0020207418293558678,0
2022,BKK Linde,2,124924,1.3,0.7060105980236194,Bundesweit,120000.0,1.3,-0.04103333333333333,0
2022,BKK Linde,3,129006,1.3,0.7060105980236194,Bundesweit,124924.0,1.3,-0.03267586692709167,0
2022,BKK Linde,4,134469,1.3,0.7060105980236194,Bundesweit,129006.0,1.3,-0.042346867587554064,0
2023,BKK Linde,1,139314,1.5,0.68,Bundesweit,134469.0,1.3,-0.036030609285411505,1
2023,BKK Linde,2,143386,1.5,0.68,Bundesweit,139314.0,1.5,-0.029228936072469385,0
2023,BKK Linde,3,146610,1.5,0.68,Bundesweit,143386.0,1.5,-0.022484761413248157,0
2023,BKK Linde,4,151235,1.5,0.68,Bundesweit,146610.0,1.5,-0.03154627924425346,0
2024,BKK Linde,1,154780,1.5,0.67,Bundesweit,151235.0,1.5,-0.023440341190861903,0
2024,BKK Linde,2,158913,1.5,0.67,Bundesweit,154780.0,1.5,-0.02670241633285954,0
2024,BKK Linde,3,165016,1.5,0.67,Bundesweit,158913.0,1.5,-0.03840466167022207,0
2024,BKK Linde,4,171048,1.5,0.67,Bundesweit,165016.0,1.5,-0.03655403112425462,0
2025,BKK Linde,1,175713,2.5,0.6573052216211883,Bundesweit,171048.0,1.5,-0.027273046162480708,1
2016,BKK MAHLE,2,9654,0.9,0.9891774477080666,betriebsbezogen,9557.0,0.9,-0.01014962854452234,0
2016,BKK MAHLE,3,9747,0.9,0.9891774477080666,betriebsbezogen,9654.0,0.9,-0.009633312616532008,0
2016,BKK MAHLE,4,9868,0.9,0.9891774477080666,betriebsbezogen,9747.0,0.9,-0.012414076125987484,0
2017,BKK MAHLE,1,9867,0.9,0.9646358647467119,betriebsbezogen,9868.0,0.9,0.00010133765707336846,0
2017,BKK MAHLE,2,9959,0.9,0.9646358647467119,betriebsbezogen,9867.0,0.9,-0.009324009324009324,0
2017,BKK MAHLE,3,9995,0.9,0.9646358647467119,betriebsbezogen,9959.0,0.9,-0.003614820765137062,0
2017,BKK MAHLE,4,10114,0.9,0.9646358647467119,betriebsbezogen,9995.0,0.9,-0.011905952976488244,0
2018,BKK MAHLE,1,10120,0.9,0.9662988576649473,betriebsbezogen,10114.0,0.9,-0.0005932370970931383,0
2018,BKK MAHLE,2,10198,0.9,0.9662988576649473,betriebsbezogen,10120.0,0.9,-0.007707509881422925,0
2018,BKK MAHLE,3,10251,0.9,0.9662988576649473,betriebsbezogen,10198.0,0.9,-0.005197097470092175,0
2018,BKK MAHLE,4,10376,0.9,0.9662988576649473,betriebsbezogen,10251.0,0.9,-0.012193932299287875,0
2019,BKK MAHLE,1,10452,0.7,1.003528316641547,betriebsbezogen,10376.0,0.9,-0.007324595219737857,0
2019,BKK MAHLE,2,10554,0.7,1.003528316641547,betriebsbezogen,10452.0,0.7,-0.00975889781859931,0
2019,BKK MAHLE,3,10578,0.7,1.003528316641547,betriebsbezogen,10554.0,0.7,-0.0022740193291642978,0
2019,BKK MAHLE,4,10709,0.7,1.003528316641547,betriebsbezogen,10578.0,0.7,-0.012384193609377954,0
2020,BKK MAHLE,1,10734,0.7,0.9332246570027648,betriebsbezogen,10709.0,0.7,-0.002334485012606219,0
2020,BKK MAHLE,2,10794,0.7,0.9332246570027648,betriebsbezogen,10734.0,0.7,-0.005589714924538848,0
2020,BKK MAHLE,3,10809,0.7,0.9332246570027648,betriebsbezogen,10794.0,0.7,-0.0013896609227348527,0
2020,BKK MAHLE,4,10873,0.7,0.9332246570027648,betriebsbezogen,10809.0,0.7,-0.005920991766120825,0
2021,BKK MAHLE,1,10868,1.1,0.91,betriebsbezogen,10873.0,0.7,0.0004598546859192495,1
2021,BKK MAHLE,2,10897,1.1,0.91,betriebsbezogen,10868.0,1.1,-0.002668384247331616,0
2021,BKK MAHLE,3,10903,1.1,0.91,betriebsbezogen,10897.0,1.1,-0.0005506102597045058,0
2021,BKK MAHLE,4,10956,1.1,0.91,betriebsbezogen,10903.0,1.1,-0.004861047418141796,0
2022,BKK MAHLE,1,10968,1.1,0.9071610818995738,betriebsbezogen,10956.0,1.1,-0.001095290251916758,0
2022,BKK MAHLE,2,10997,1.1,0.9071610818995738,betriebsbezogen,10968.0,1.1,-0.0026440554339897883,0
2022,BKK MAHLE,3,11001,1.1,0.9071610818995738,betriebsbezogen,10997.0,1.1,-0.000363735564244794,0
2022,BKK MAHLE,4,11040,1.1,0.9071610818995738,betriebsbezogen,11001.0,1.1,-0.0035451322607035723,0
2023,BKK MAHLE,1,11070,1.5,0.0,betriebsbezogen,11040.0,1.1,-0.002717391304347826,1
2023,BKK MAHLE,2,11109,1.5,0.0,betriebsbezogen,11070.0,1.5,-0.0035230352303523035,0
2023,BKK MAHLE,3,11134,1.5,0.0,betriebsbezogen,11109.0,1.5,-0.0022504275812404357,0
2023,BKK MAHLE,4,11181,1.5,0.0,betriebsbezogen,11134.0,1.5,-0.004221304113526136,0
2024,BKK MAHLE,1,11218,2.2,0.86,betriebsbezogen,11181.0,1.5,-0.003309185224935158,1
2024,BKK MAHLE,2,11156,2.2,0.86,betriebsbezogen,11218.0,2.2,0.005526831877339989,0
2024,BKK MAHLE,3,11170,2.2,0.86,betriebsbezogen,11156.0,2.2,-0.001254930082466834,0
2024,BKK MAHLE,4,11262,3.25,0.86,betriebsbezogen,11170.0,2.2,-0.008236347358997314,1
2025,BKK MAHLE,1,11262,4.2,0.8368231413554968,betriebsbezogen,11262.0,3.25,0.0,1
2016,BKK Melitta-HMR,2,56631,1.0,0.8222361813510609,Regional,55450.0,1.0,-0.021298467087466185,0
2016,BKK Melitta-HMR,3,57028,1.0,0.8222361813510609,Regional,56631.0,1.0,-0.007010294714908796,0
2016,BKK Melitta-HMR,4,58065,1.0,0.8222361813510609,Regional,57028.0,1.0,-0.018184049940380163,0
2017,BKK Melitta-HMR,1,58447,1.1,0.839291922598724,Regional,58065.0,1.0,-0.006578834065271678,1
2017,BKK Melitta-HMR,2,58535,1.1,0.839291922598724,Regional,58447.0,1.1,-0.001505637586189197,0
2017,BKK Melitta-HMR,3,58884,1.1,0.839291922598724,Regional,58535.0,1.1,-0.005962244810796959,0
2017,BKK Melitta-HMR,4,59648,1.1,0.839291922598724,Regional,58884.0,1.1,-0.012974662047415257,0
2018,BKK Melitta-HMR,1,59620,1.1,0.8449423579308568,Regional,59648.0,1.1,0.0004694206008583691,0
2018,BKK Melitta-HMR,2,60089,1.1,0.8449423579308568,Regional,59620.0,1.1,-0.007866487755786649,0
2018,BKK Melitta-HMR,3,60223,1.1,0.8449423579308568,Regional,60089.0,1.1,-0.002230025462231024,0
2018,BKK Melitta-HMR,4,60938,1.1,0.8449423579308568,Regional,60223.0,1.1,-0.01187254039154476,0
2019,BKK Melitta-HMR,1,61014,0.9,0.8592696417891996,Regional,60938.0,1.1,-0.0012471692539958647,0
2019,BKK Melitta-HMR,2,61375,0.9,0.8592696417891996,Regional,61014.0,0.9,-0.005916674861507195,0
2019,BKK Melitta-HMR,3,61463,0.9,0.8592696417891996,Regional,61375.0,0.9,-0.0014338085539714867,0
2019,BKK Melitta-HMR,4,62054,0.9,0.8592696417891996,Regional,61463.0,0.9,-0.009615541057221419,0
2020,BKK Melitta-HMR,1,61837,0.9,0.8702833282398241,Regional,62054.0,0.9,0.003496954265639604,0
2020,BKK Melitta-HMR,2,62087,0.9,0.8702833282398241,Regional,61837.0,0.9,-0.004042886944709478,0
2020,BKK Melitta-HMR,3,62155,0.9,0.8702833282398241,Regional,62087.0,0.9,-0.0010952373282651763,0
2020,BKK Melitta-HMR,4,62581,0.9,0.8702833282398241,Regional,62155.0,0.9,-0.006853833159037889,0
2021,BKK Melitta-HMR,1,62414,1.2,0.87,Regional,62581.0,0.9,0.0026685415701251177,1
2021,BKK Melitta-HMR,2,62558,1.2,0.87,Regional,62414.0,1.2,-0.0023071746723491524,0
2021,BKK Melitta-HMR,3,62683,1.2,0.87,Regional,62558.0,1.2,-0.0019981457207711244,0
2021,BKK Melitta-HMR,4,63270,1.2,0.87,Regional,62683.0,1.2,-0.00936458050827178,0
2022,BKK Melitta-HMR,1,63189,1.2,0.8940592797166863,Regional,63270.0,1.2,0.0012802275960170698,0
2022,BKK Melitta-HMR,2,63439,1.2,0.8940592797166863,Regional,63189.0,1.2,-0.003956384813812531,0
2022,BKK Melitta-HMR,3,64956,1.2,0.8940592797166863,Regional,63439.0,1.2,-0.02391273506833336,0
2022,BKK Melitta-HMR,4,65467,1.2,0.8940592797166863,Regional,64956.0,1.2,-0.00786686372313566,0
2023,BKK Melitta-HMR,1,65430,1.4,0.89,Regional,65467.0,1.2,0.0005651702384407411,1
2023,BKK Melitta-HMR,2,65598,1.4,0.89,Regional,65430.0,1.4,-0.002567629527739569,0
2023,BKK Melitta-HMR,3,65535,1.4,0.89,Regional,65598.0,1.4,0.0009603951339979878,0
2023,BKK Melitta-HMR,4,66037,1.4,0.89,Regional,65535.0,1.4,-0.007660028992141603,0
2024,BKK Melitta-HMR,1,65916,1.6,0.89,Regional,66037.0,1.4,0.0018323061314111785,1
2024,BKK Melitta-HMR,2,66026,1.6,0.89,Regional,65916.0,1.6,-0.0016687905819527883,0
2024,BKK Melitta-HMR,3,66088,1.6,0.89,Regional,66026.0,1.6,-0.000939024020840275,0
2024,BKK Melitta-HMR,4,66577,1.6,0.89,Regional,66088.0,1.6,-0.007399225275390388,0
2025,BKK Melitta-HMR,1,66562,3.5,0.8939936295596763,Regional,66577.0,1.6,0.00022530303257881852,1
2016,BKK Merck,2,21552,1.45,0.8366514262089825,betriebsbezogen,21360.0,1.45,-0.008988764044943821,0
2016,BKK Merck,3,21627,1.45,0.8366514262089825,betriebsbezogen,21552.0,1.45,-0.003479955456570156,0
2016,BKK Merck,4,21959,1.45,0.8366514262089825,betriebsbezogen,21627.0,1.45,-0.015351181393628335,0
2017,BKK Merck,1,22053,1.7,0.8382835766893809,betriebsbezogen,21959.0,1.45,-0.004280704950134342,1
2017,BKK Merck,2,22089,1.7,0.8382835766893809,betriebsbezogen,22053.0,1.7,-0.0016324309617739084,0
2017,BKK Merck,3,22188,1.7,0.8382835766893809,betriebsbezogen,22089.0,1.7,-0.004481868803476844,0
2017,BKK Merck,4,22541,1.7,0.8382835766893809,betriebsbezogen,22188.0,1.7,-0.015909500630971695,0
2018,BKK Merck,1,25517,1.7,0.8311415611619054,betriebsbezogen,22541.0,1.7,-0.13202608579921032,0
2018,BKK Merck,2,22555,1.7,0.8311415611619054,betriebsbezogen,25517.0,1.7,0.11607947642747972,0
2018,BKK Merck,3,22578,1.7,0.8311415611619054,betriebsbezogen,22555.0,1.7,-0.001019729549988916,0
2018,BKK Merck,4,22890,1.7,0.8311415611619054,betriebsbezogen,22578.0,1.7,-0.013818761626361946,0
2019,BKK Merck,1,22888,1.4,0.8381594330470611,betriebsbezogen,22890.0,1.7,8.737439930100481e-05,0
2019,BKK Merck,2,22925,1.4,0.8381594330470611,betriebsbezogen,22888.0,1.4,-0.0016165676336945124,0
2019,BKK Merck,3,22968,1.4,0.8381594330470611,betriebsbezogen,22925.0,1.4,-0.0018756815703380588,0
2019,BKK Merck,4,23199,1.4,0.8381594330470611,betriebsbezogen,22968.0,1.4,-0.010057471264367816,0
2020,BKK Merck,1,23262,1.4,0.8404237795274397,betriebsbezogen,23199.0,1.4,-0.002715634294581663,0
2020,BKK Merck,2,23308,1.4,0.8404237795274397,betriebsbezogen,23262.0,1.4,-0.0019774739919181496,0
2020,BKK Merck,3,23297,1.4,0.8404237795274397,betriebsbezogen,23308.0,1.4,0.0004719409644757165,0
2020,BKK Merck,4,23488,1.4,0.8404237795274397,betriebsbezogen,23297.0,1.4,-0.008198480491050349,0
2021,BKK Merck,1,23475,1.4,0.83,betriebsbezogen,23488.0,1.4,0.0005534741144414169,0
2021,BKK Merck,2,23565,1.4,0.83,betriebsbezogen,23475.0,1.4,-0.0038338658146964857,0
2021,BKK Merck,3,23661,1.4,0.83,betriebsbezogen,23565.0,1.4,-0.004073838319541693,0
2021,BKK Merck,4,23960,1.4,0.83,betriebsbezogen,23661.0,1.4,-0.012636828536410126,0
2022,BKK Merck,1,23937,1.4,0.8682603735112132,betriebsbezogen,23960.0,1.4,0.0009599332220367279,0
2022,BKK Merck,2,24061,1.4,0.8682603735112132,betriebsbezogen,23937.0,1.4,-0.005180264861929231,0
2022,BKK Merck,3,24078,1.4,0.8682603735112132,betriebsbezogen,24061.0,1.4,-0.0007065375503927518,0
2022,BKK Merck,4,24300,1.4,0.8682603735112132,betriebsbezogen,24078.0,1.4,-0.00922003488661849,0
2023,BKK Merck,1,24333,1.4,0.84,betriebsbezogen,24300.0,1.4,-0.0013580246913580246,0
2023,BKK Merck,2,24463,1.4,0.84,betriebsbezogen,24333.0,1.4,-0.005342538938889574,0
2023,BKK Merck,3,24461,1.1,0.84,betriebsbezogen,24463.0,1.4,8.175612148959653e-05,0
2023,BKK Merck,4,24818,1.1,0.84,betriebsbezogen,24461.0,1.1,-0.014594660888761702,0
2024,BKK Merck,1,24872,1.1,0.84,betriebsbezogen,24818.0,1.1,-0.002175840116044806,0
2024,BKK Merck,2,25019,1.1,0.84,betriebsbezogen,24872.0,1.1,-0.005910260533933741,0
2024,BKK Merck,3,25107,1.4,0.84,betriebsbezogen,25019.0,1.1,-0.003517326831607978,1
2024,BKK Merck,4,25467,2.4,0.84,betriebsbezogen,25107.0,1.4,-0.014338630660771897,1
2025,BKK Merck,1,25328,3.2,0.8397018026556528,betriebsbezogen,25467.0,2.4,0.005458043742882946,1
2016,BKK Miele,2,24728,0.9,0.8578149951923061,betriebsbezogen,24608.0,0.9,-0.004876462938881665,0
2016,BKK Miele,3,24780,0.9,0.8578149951923061,betriebsbezogen,24728.0,0.9,-0.0021028793270786153,0
2016,BKK Miele,4,25079,0.9,0.8578149951923061,betriebsbezogen,24780.0,0.9,-0.012066182405165457,0
2017,BKK Miele,1,25124,1.1,0.8617635700555516,betriebsbezogen,25079.0,0.9,-0.0017943299174608238,1
2017,BKK Miele,2,25224,1.1,0.8617635700555516,betriebsbezogen,25124.0,1.1,-0.003980257920713263,0
2017,BKK Miele,3,25254,1.1,0.8617635700555516,betriebsbezogen,25224.0,1.1,-0.0011893434823977164,0
2017,BKK Miele,4,25606,1.1,0.8617635700555516,betriebsbezogen,25254.0,1.1,-0.013938385998257702,0
2018,BKK Miele,1,25675,1.1,0.8569394127092057,betriebsbezogen,25606.0,1.1,-0.0026946809341560573,0
2018,BKK Miele,2,25713,1.1,0.8569394127092057,betriebsbezogen,25675.0,1.1,-0.0014800389483933787,0
2018,BKK Miele,3,25772,1.1,0.8569394127092057,betriebsbezogen,25713.0,1.1,-0.0022945591724030647,0
2018,BKK Miele,4,26046,1.1,0.8569394127092057,betriebsbezogen,25772.0,1.1,-0.010631693310569611,0
2019,BKK Miele,1,26128,1.0,0.8685147602794336,betriebsbezogen,26046.0,1.1,-0.003148276126852492,0
2019,BKK Miele,2,26199,1.0,0.8685147602794336,betriebsbezogen,26128.0,1.0,-0.002717391304347826,0
